Time:250Hz,Epoch,FCz,Oz,O1,PO7,O2,PO8,PO3,PO4,Event Id,Event Date,Event Duration
0.5999999992,4,-187500.0156250000,-110570.3671875000,-183468.6250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6039999991,4,-187500.0156250000,-110568.5312500000,-183469.4218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6079999991,4,-187500.0156250000,-110563.4843750000,-183467.0312500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6119999990,4,-187500.0156250000,-110555.9453125000,-183462.1562500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6159999990,4,-187500.0156250000,-110550.9609375000,-183459.8281250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6199999989,4,-187500.0156250000,-110547.6796875000,-183459.2656250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6239999991,4,-187500.0156250000,-110541.4218750000,-183455.6875000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6279999991,4,-187500.0156250000,-110537.7734375000,-183454.5937500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6319999991,4,-187500.0156250000,-110533.6875000000,-183453.1250000000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6359999990,4,-187500.0156250000,-110528.3671875000,-183450.4218750000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6399999990,5,-187500.0156250000,-110522.8437500000,-183447.7187500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6439999989,5,-187500.0156250000,-110519.5156250000,-183446.9687500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
0.6479999989,5,-187500.0156250000,-110516.2734375000,-183446.3437500000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,-187500.0156250000,,,
